"","system","ratio","order"
"572","Central California Current",56.3852118284277,4
"573","Central California Current",-36.4871414792177,4
"574","Central California Current",-105.914756677042,4
"575","Central California Current",-22.1338561474389,4
"576","Central California Current",104.143598544406,4
"577","Central California Current",-191.917147666105,4
"578","Central California Current",44.0463435318112,4
"579","Central California Current",-9.29732791156697,4
"580","Central California Current",-117.264584272592,4
"581","Central California Current",0.467084582575297,4
"582","Central California Current",-16.162730497467,4
"583","Central California Current",-65.8632577199116,4
"584","Central California Current",-150.936369128645,4
"585","Central California Current",-120.007867982544,4
"586","Central California Current",-36.1749512274721,4
"587","Central California Current",-68.1509212773729,4
"588","Central California Current",39.806430899685,4
"589","Central California Current",-18.5854510303978,4
"590","Central California Current",-171.429257419852,4
"591","Central California Current",-65.2443363665095,4
"592","Central California Current",-193.54335340546,4
"593","Central California Current",30.5954354960516,4
"594","Central California Current",-71.6674124021914,4
"595","Central California Current",-78.4046619059709,4
"596","Central California Current",-35.8293017116821,4
"597","Central California Current",-10.1425726090154,4
"598","Central California Current",2.14205812546412,4
"599","Central California Current",-171.073331911417,4
"600","Central California Current",-13.4329480402982,4
"601","Central California Current",3.36502518271693,4
"602","Central California Current",-137.171715732926,4
"603","Central California Current",-50.250559981476,4
"604","Central California Current",19.1829283705418,4
"605","Central California Current",7.70197165217308,4
"606","Central California Current",-16.9976216306388,4
"607","Central California Current",46.1379903987674,4
"608","Central California Current",1.88108442163815,4
"609","Central California Current",-42.0877652139933,4
"610","Central California Current",-176.481208732422,4
"611","Central California Current",-92.3555821922521,4
"612","Central California Current",47.6923111013355,4
"613","Central California Current",11.2446081780915,4
"614","Central California Current",26.369373860165,4
"615","Central California Current",-120.38894843211,4
"616","Central California Current",-83.2418320669704,4
"617","Central California Current",-54.3096486292503,4
"618","Central California Current",31.4021078405961,4
"619","Central California Current",-118.267515608524,4
"620","Central California Current",-129.284276979643,4
"621","Central California Current",-336.860708674689,4
"622","Central California Current",55.9422362682771,4
"623","Central California Current",-48.0797977400546,4
"624","Central California Current",-172.783012038883,4
"625","Central California Current",-201.723921890178,4
"626","Central California Current",-112.309052094247,4
"627","Central California Current",-84.1441003370783,4
