"","system","ratio","order"
"410","Bering Sea",63.9008865268649,1
"411","Bering Sea",67.2795170426457,1
"412","Bering Sea",9.4541861605726,1
"413","Bering Sea",41.1718428475435,1
"414","Bering Sea",64.1099494027514,1
"415","Bering Sea",69.2354931302707,1
"416","Bering Sea",52.5952622222614,1
"417","Bering Sea",56.7299087365227,1
"418","Bering Sea",41.3269823015312,1
"419","Bering Sea",76.0789002047946,1
"420","Bering Sea",90.9398587878775,1
"421","Bering Sea",59.9176443786155,1
"422","Bering Sea",59.0940123459595,1
"423","Bering Sea",38.6451457940019,1
"424","Bering Sea",91.2809134115023,1
"425","Bering Sea",44.7973329555524,1
"426","Bering Sea",86.8464711158969,1
"427","Bering Sea",61.120387624382,1
"428","Bering Sea",0.423223793060715,1
"429","Bering Sea",20.8665884512441,1
"430","Bering Sea",77.926710872773,1
"431","Bering Sea",63.8082633451392,1
"432","Bering Sea",45.6435313181529,1
"433","Bering Sea",115.205267899688,1
"434","Bering Sea",47.1884554560471,1
"435","Bering Sea",17.7528704101167,1
"436","Bering Sea",44.9785604664002,1
"437","Bering Sea",48.9417413772918,1
"438","Bering Sea",35.6320350365448,1
"439","Bering Sea",52.6443291773485,1
"440","Bering Sea",58.8811781228998,1
"441","Bering Sea",51.3005201806906,1
"442","Bering Sea",2.77131799662379,1
"443","Bering Sea",81.8384876017552,1
"444","Bering Sea",58.5396211460751,1
"445","Bering Sea",24.2143717420808,1
"446","Bering Sea",70.588471875978,1
"447","Bering Sea",48.775678179929,1
"448","Bering Sea",50.7106935374435,1
"449","Bering Sea",50.3678791004371,1
"450","Bering Sea",52.2538568450163,1
"451","Bering Sea",53.3416450442968,1
"452","Bering Sea",56.438407501321,1
"453","Bering Sea",49.4347021606435,1
"454","Bering Sea",61.0682923443328,1
"455","Bering Sea",60.9736409410536,1
"456","Bering Sea",55.2209510072078,1
"457","Bering Sea",44.609934325911,1
"458","Bering Sea",70.8029416654767,1
"459","Bering Sea",72.6335522078769,1
"460","Bering Sea",68.1750151909075,1
"461","Bering Sea",58.157513416475,1
"462","Bering Sea",53.2834761663749,1
"463","Bering Sea",69.5208363592073,1
"464","Bering Sea",49.6142443609205,1
"465","Bering Sea",59.802388927142,1
"466","Bering Sea",56.2145617290643,1
"467","Bering Sea",66.2457617095484,1
"468","Bering Sea",13.1554529671756,1
