"","system","ratio","order"
"281","Central California Current",48.2026381095066,4
"282","Central California Current",71.4593682643957,4
"283","Central California Current",73.2831730736755,4
"284","Central California Current",-101.575102314989,4
"285","Central California Current",115.487909795515,4
"286","Central California Current",58.3665304611644,4
"287","Central California Current",20.8567975802766,4
"288","Central California Current",-149.21803712571,4
"289","Central California Current",11.0362317741785,4
"290","Central California Current",-43.7311654875469,4
"291","Central California Current",146.799462268001,4
"292","Central California Current",-67.4969843275041,4
"293","Central California Current",-166.502734751332,4
"294","Central California Current",106.114513879644,4
"295","Central California Current",-89.6744100407004,4
"296","Central California Current",48.5959467508474,4
"297","Central California Current",-36.7002885840174,4
"298","Central California Current",64.7219371088365,4
"299","Central California Current",-140.10887999488,4
"300","Central California Current",123.220577192568,4
"301","Central California Current",-17.4850282262087,4
"302","Central California Current",-23.896381191759,4
"303","Central California Current",-45.0905785963857,4
"304","Central California Current",30.2554320499374,4
"305","Central California Current",-17.2414242869526,4
"306","Central California Current",-13.7046267982383,4
"307","Central California Current",-53.3984676402091,4
"308","Central California Current",-58.4323815877002,4
"309","Central California Current",245.460185265418,4
"310","Central California Current",-83.9529736822079,4
"311","Central California Current",-42.6271175269071,4
"312","Central California Current",-133.420824154964,4
"313","Central California Current",-87.9063270046038,4
"314","Central California Current",1.55803534392832,4
"315","Central California Current",-77.8914950665663,4
"316","Central California Current",-52.7528306381947,4
"317","Central California Current",74.5374374407905,4
"318","Central California Current",48.5050509637562,4
"319","Central California Current",-38.4729486670327,4
"320","Central California Current",50.7753838499191,4
"321","Central California Current",-34.5100640794739,4
"322","Central California Current",-0.954520284218507,4
"323","Central California Current",20.8009115719757,4
"324","Central California Current",160.335613120026,4
"325","Central California Current",-13.4790518730677,4
"326","Central California Current",-16.3281118267386,4
"327","Central California Current",-125.39351346727,4
"328","Central California Current",-38.2623322163412,4
"329","Central California Current",-121.294808565653,4
"330","Central California Current",-48.653322516489,4
"331","Central California Current",10.7008733781566,4
"332","Central California Current",175.678071461242,4
"333","Central California Current",-35.4593056773878,4
"334","Central California Current",-20.774418865799,4
"335","Central California Current",26.6423167738199,4
"336","Central California Current",-101.546588624293,4
"337","Central California Current",-167.442723136113,4
"338","Central California Current",-30.5233336343003,4
"339","Central California Current",-60.679168269592,4
"340","Central California Current",143.332289488037,4
"341","Central California Current",-119.963443500753,4
"342","Central California Current",-39.4876665671349,4
"343","Central California Current",-40.898054046265,4
"344","Central California Current",82.0037612729985,4
