"","species","stock","brood.yr","spawners","recruits","lat","long","region","entry.yr","res","sst1","era","sst2","sst3"
"753","Pink","Nome.O",1981,10025,198304,64.4828,165.305,"EBS",1982,2.23196050807317,0.0409594344753219,1,0.0409594344753219,0.237757715282079
"754","Pink","Nome.E",1982,490970,2229337,64.4828,165.305,"EBS",1983,1.27029327812847,-0.0395081949531529,1,-0.0395081949531529,-0.0492867952816722
"755","Pink","Nome.O",1983,189910,24887,64.4828,165.305,"EBS",1984,-2.18635691699547,-0.217283028962867,1,-0.217283028962867,-0.240864120160964
"756","Pink","Nome.E",1984,2212155,69190,64.4828,165.305,"EBS",1985,-0.348092106709217,-0.105294472889609,1,-0.105294472889609,-0.226097186029905
"757","Pink","Nome.O",1985,22770,3101,64.4828,165.305,"EBS",1986,-2.70406620288889,0.29690437328916,1,0.29690437328916,0.15214218159242
"758","Pink","Nome.E",1986,60470,21473,64.4828,165.305,"EBS",1987,-2.11842124289617,-0.448176083203976,1,-0.448176083203976,-0.494411555323192
"759","Pink","Nome.O",1987,1850,58808,64.4828,165.305,"EBS",1988,2.67912944295211,-0.00093349369348281,1,-0.00093349369348281,-0.206599024436658
"760","Pink","Nome.E",1988,19132,34688,64.4828,165.305,"EBS",1989,-0.568725790884877,0.457858979877666,2,0.457858979877666,0.252797577592254
"761","Pink","Nome.O",1989,57761,36729,64.4828,165.305,"EBS",1990,-1.04665396522373,0.12314712220405,2,0.12314712220405,0.274394327815888
"762","Pink","Nome.E",1990,32455,311241,64.4828,165.305,"EBS",1991,1.1229607257048,0.140079291536556,2,0.140079291536556,0.171575728623989
"763","Pink","Nome.O",1991,36535,262453,64.4828,165.305,"EBS",1992,1.30726038488299,-0.752039914700592,2,-0.752039914700592,-1.59861149630148
"764","Pink","Nome.E",1992,303705,561391,64.4828,165.305,"EBS",1993,0.00605762766048745,0.302487814326609,2,0.302487814326609,0.198257482220657
"765","Pink","Nome.O",1993,261580,268188,64.4828,165.305,"EBS",1994,0.109293373352609,-0.143964278964181,2,-0.143964278964181,-0.156491105629397
"766","Pink","Nome.E",1994,554835,118260,64.4828,165.305,"EBS",1995,-1.6639111785003,0.111875182807464,2,0.111875182807464,0.0648306865459129
"767","Pink","Nome.O",1995,267852,36105,64.4828,165.305,"EBS",1996,-1.89878647330699,0.327945423711973,2,0.327945423711973,0.288006382178613
"768","Pink","Nome.E",1996,114737,508842,64.4828,165.305,"EBS",1997,0.512347808945312,0.289991088339123,2,0.289991088339123,0.112539719206584
"769","Pink","Nome.O",1997,35930,179924,64.4828,165.305,"EBS",1998,0.944407740894099,-0.33903054148059,2,-0.33903054148059,-0.81568056113081
"770","Pink","Nome.E",1998,504045,32330,64.4828,165.305,"EBS",1999,-2.96393225302739,-0.439645217393521,2,-0.439645217393521,-0.368358938976531
"771","Pink","Nome.O",1999,179866,6620,64.4828,165.305,"EBS",2000,-3.48969257628103,-0.370674053317249,2,-0.370674053317249,-0.739313540298177
"772","Pink","Nome.E",2000,29673,92240,64.4828,165.305,"EBS",2001,-0.00902610428395773,-0.218380565417235,2,-0.218380565417235,-0.699449453486088
"773","Pink","Nome.O",2001,6507,11863,64.4828,165.305,"EBS",2002,-0.163919844353241,0.40418755026704,2,0.40418755026704,0.222219254579559
"774","Pink","Nome.E",2002,89079,1337188,64.4828,165.305,"EBS",2003,1.68157187476633,0.511164255236555,2,0.511164255236555,0.446737111492658
"775","Pink","Nome.O",2003,11356,925575,64.4828,165.305,"EBS",2004,3.65233939419322,0.282646881243974,2,0.282646881243974,0.917841746358745
"776","Pink","Nome.E",2004,1322141,901629,64.4828,165.305,"EBS",2005,0.996763425004146,0.525080490092082,2,0.525080490092082,1.07523030616384
"777","Pink","Nome.O",2005,920500,449528,64.4828,165.305,"EBS",2006,1.56032622554899,0.340377829291201,2,0.340377829291201,0.77235905156245
"778","Pink","Nome.E",2006,892300,1618170,64.4828,165.305,"EBS",2007,1.13581602919795,0.19649293917636,2,0.19649293917636,0.413509158541747
"779","Pink","Nome.O",2007,448678,537025,64.4828,165.305,"EBS",2008,0.886693810922747,0.0570742795926405,2,0.0570742795926405,0.244799841793593
"780","Pink","Nome.E",2008,1605578,282321,64.4828,165.305,"EBS",2009,0.194610354099925,0.273233711893442,2,0.273233711893442,0.469027113076733
"781","Pink","Nome.O",2009,536538,122284,64.4828,165.305,"EBS",2010,-0.479463256365886,-0.0215911644828376,2,-0.0215911644828376,0.314005401882934
"782","Pink","Moses-Norton.O",1963,8134,10245,65.748,161.78,"EBS",1964,-0.44841176929289,-0.75609730731149,1,-0.75609730731149,-1.37070939708173
"783","Pink","Moses-Norton.E",1964,10043,42814,65.748,161.78,"EBS",1965,0.527943539000069,-0.790566390016889,1,-0.790566390016889,-1.04778858694376
"784","Pink","Moses-Norton.O",1965,8668,6006,65.748,161.78,"EBS",1966,-1.04388321084112,-0.173358623949765,1,-0.173358623949765,-0.0366447583172805
"785","Pink","Moses-Norton.E",1966,36629,146115,65.748,161.78,"EBS",1967,0.50358977021437,0.322123086297545,1,0.322123086297545,0.448470171692427
"786","Pink","Moses-Norton.O",1967,3587,90032,65.748,161.78,"EBS",1968,2.52543859355254,-0.106889356408614,1,-0.106889356408614,0.0495798725954438
"787","Pink","Moses-Norton.E",1968,129052,383214,65.748,161.78,"EBS",1969,0.354706494011178,-0.132511720853357,1,-0.132511720853357,-0.0734104539603835
"788","Pink","Moses-Norton.O",1969,69471,26194,65.748,161.78,"EBS",1970,-1.4081865693285,-0.364149762947876,1,-0.364149762947876,-0.391471667903153
"789","Pink","Moses-Norton.E",1970,364661,149742,65.748,161.78,"EBS",1971,-1.25079094998913,-0.347576047150661,1,-0.347576047150661,-0.215119807797865
"790","Pink","Moses-Norton.O",1971,24134,91535,65.748,161.78,"EBS",1972,0.718210113921008,-0.116521212973993,1,-0.116521212973993,0.0210256331185954
"791","Pink","Moses-Norton.E",1972,138495,216978,65.748,161.78,"EBS",1973,-0.269763013354892,-0.31248991225215,1,-0.31248991225215,-0.355104874689957
"792","Pink","Moses-Norton.O",1973,79277,118098,65.748,161.78,"EBS",1974,0.00514197579292781,0.252158892463434,1,0.252158892463434,0.742570147437844
"793","Pink","Moses-Norton.E",1974,201104,66512,65.748,161.78,"EBS",1975,-1.72606354618868,-0.229053608714152,1,-0.229053608714152,-0.389878738373498
"794","Pink","Moses-Norton.O",1975,111181,70687,65.748,161.78,"EBS",1976,-0.718189983107985,0.103594751937474,1,0.103594751937474,0.223442398580634
"795","Pink","Moses-Norton.E",1976,51927,144695,65.748,161.78,"EBS",1977,0.16903978321724,0.054862033993642,1,0.054862033993642,0.307374845404114
"796","Pink","Moses-Norton.O",1977,57184,232441,65.748,161.78,"EBS",1978,0.920207786788874,0.369922381735546,1,0.369922381735546,1.01483000195913
"797","Pink","Moses-Norton.E",1978,93325,1121189,65.748,161.78,"EBS",1979,1.69583463521688,0.295765661512214,1,0.295765661512214,0.490673759959973
"798","Pink","Moses-Norton.O",1979,178616,602910,65.748,161.78,"EBS",1980,1.22206946024869,0.130097792261256,1,0.130097792261256,0.178110473025236
"799","Pink","Moses-Norton.E",1980,1111200,710950,65.748,161.78,"EBS",1981,0.374333231465583,0.098731832721025,1,0.098731832721025,0.264078309101927
"800","Pink","Moses-Norton.O",1981,567472,318704,65.748,161.78,"EBS",1982,0.99033167488378,0.119697806696101,1,0.119697806696101,0.348534646165628
"801","Pink","Moses-Norton.E",1982,692181,1317728,65.748,161.78,"EBS",1983,0.801497135919439,-0.0769270916337053,1,-0.0769270916337053,-0.147992720205037
"802","Pink","Moses-Norton.O",1983,297742,33376,65.748,161.78,"EBS",1984,-1.70441754008348,-0.176638287330878,1,-0.176638287330878,-0.221757134348993
"803","Pink","Moses-Norton.E",1984,1288531,529448,65.748,161.78,"EBS",1985,0.212193172564501,-0.0944736376673602,1,-0.0944736376673602,-0.197708585331506
"804","Pink","Moses-Norton.O",1985,31537,6731,65.748,161.78,"EBS",1986,-2.1295955301627,0.37055840306768,1,0.37055840306768,0.251592175700039
"805","Pink","Moses-Norton.E",1986,513613,430553,65.748,161.78,"EBS",1987,-0.30136671752456,-0.473710569044062,1,-0.473710569044062,-0.582115133718295
"806","Pink","Moses-Norton.O",1987,6147,27487,65.748,161.78,"EBS",1988,0.810620089798827,-0.0281809116754025,1,-0.0281809116754025,-0.282570002487871
"807","Pink","Moses-Norton.E",1988,415101,629097,65.748,161.78,"EBS",1989,0.134866228018993,0.459071253525228,2,0.459071253525228,0.252236432130309
"808","Pink","Moses-Norton.O",1989,27487,203064,65.748,161.78,"EBS",1990,1.39838466372985,0.141356947513708,2,0.141356947513708,0.295692139659656
"809","Pink","Moses-Norton.E",1990,628596,922363,65.748,161.78,"EBS",1991,0.440484510920707,0.120571896595574,2,0.120571896595574,0.0867966381217075
"810","Pink","Moses-Norton.O",1991,199509,77301,65.748,161.78,"EBS",1992,-0.858702368538731,-0.712681551652178,2,-0.712681551652178,-1.62138073935232
"811","Pink","Moses-Norton.E",1992,916211,245803,65.748,161.78,"EBS",1993,-0.803428820577989,0.271052738525105,2,0.271052738525105,0.192168901836625
"812","Pink","Moses-Norton.O",1993,75285,48351,65.748,161.78,"EBS",1994,-0.852251411569025,-0.174533452545567,2,-0.174533452545567,-0.154409356208431
"813","Pink","Moses-Norton.E",1994,230409,1342124,65.748,161.78,"EBS",1995,1.18891456750588,0.0902933571253664,2,0.0902933571253664,-0.0130303075066717
"814","Pink","Moses-Norton.O",1995,39829,47405,65.748,161.78,"EBS",1996,-0.377723105465913,0.24621852268739,2,0.24621852268739,0.324998377475932
"815","Pink","Moses-Norton.E",1996,1260144,1076132,65.748,161.78,"EBS",1997,0.898830912272229,0.305952888842709,2,0.305952888842709,0.0563978992230745
"816","Pink","Moses-Norton.O",1997,44296,7905,65.748,161.78,"EBS",1998,-2.257314100827,-0.455056589082386,2,-0.455056589082386,-0.888480961991195
"817","Pink","Moses-Norton.E",1998,921563,804780,65.748,161.78,"EBS",1999,0.385256715209061,-0.430755160850952,2,-0.430755160850952,-0.387187680368243
"818","Pink","Moses-Norton.O",1999,4398,15016,65.748,161.78,"EBS",2000,0.533813168643802,-0.381769216238349,2,-0.381769216238349,-0.744274707400452
"819","Pink","Moses-Norton.E",2000,750173,312394,65.748,161.78,"EBS",2001,-0.626565368411744,-0.342124558467503,2,-0.342124558467503,-0.740991428951894
"820","Pink","Moses-Norton.O",2001,8423,40107,65.748,161.78,"EBS",2002,0.882596759456429,0.322970186167406,2,0.322970186167406,0.131647338780313
"821","Pink","Moses-Norton.E",2002,298000,968326,65.748,161.78,"EBS",2003,0.712223967393752,0.509862811786179,2,0.509862811786179,0.40276983337724
"822","Pink","Moses-Norton.O",2003,33399,774122,65.748,161.78,"EBS",2004,2.56552388335106,0.271748111030435,2,0.271748111030435,0.919853784802213
"823","Pink","Moses-Norton.E",2004,960468,139925,65.748,161.78,"EBS",2005,-1.34397419042247,0.48906014575088,2,0.48906014575088,1.02275363810786
"824","Pink","Moses-Norton.O",2005,770401,139965,65.748,161.78,"EBS",2006,0.6767434628767,0.323773805463008,2,0.323773805463008,0.726022957379392
"825","Pink","Moses-Norton.E",2006,134709,172136,65.748,161.78,"EBS",2007,-0.479549481413562,0.194136297176034,2,0.194136297176034,0.391333518704872
"826","Pink","Moses-Norton.O",2007,136575,250217,65.748,161.78,"EBS",2008,0.4421496586052,0.0818876205545809,2,0.0818876205545809,0.274814688888971
"827","Pink","Moses-Norton.E",2008,144224,59312,65.748,161.78,"EBS",2009,-1.59821257504685,0.299451468006743,2,0.299451468006743,0.47748587038156
"828","Pink","Moses-Norton.O",2009,245594,28123,65.748,161.78,"EBS",2010,-1.89255570243233,0.000473661205018264,2,0.000473661205018264,0.342755705331964
"829","Chum","Willapa Bay",1968,13200,102452,46.3733,123.9575,"South",1969,1.19969648086689,-0.996961913968323,1,-0.996961913968323,-0.678411541087695
"830","Chum","Willapa Bay",1969,33900,49558,46.3733,123.9575,"South",1970,0.0511739951384868,-0.734151306716005,1,-0.734151306716005,-0.808323351980407
"831","Chum","Willapa Bay",1970,23100,32832,46.3733,123.9575,"South",1971,-0.248771343340311,-1.04770467875594,1,-1.04770467875594,-1.54994858598387
"832","Chum","Willapa Bay",1971,37600,28026,46.3733,123.9575,"South",1972,-0.529313643626188,-1.09925048902815,1,-1.09925048902815,-0.686413980299384
"833","Chum","Willapa Bay",1972,22400,70219,46.3733,123.9575,"South",1973,0.52459972704846,-0.877129997346638,1,-0.877129997346638,-0.524406607528049
"834","Chum","Willapa Bay",1973,14500,10956,46.3733,123.9575,"South",1974,-1.09702729958584,-0.857948569200699,1,-0.857948569200699,-0.715553071274282
"835","Chum","Willapa Bay",1974,12200,82709,46.3733,123.9575,"South",1975,1.03924585939975,-0.888084417507487,1,-0.888084417507487,-0.917459149217075
"836","Chum","Willapa Bay",1975,12600,5129,46.3733,123.9575,"South",1976,-1.7633665070847,-0.798903256195691,1,-0.798903256195691,-1.00696074614937
"837","Chum","Willapa Bay",1976,16500,37755,46.3733,123.9575,"South",1977,0.061322687393193,0.00921377648173491,1,0.00921377648173491,-0.413491446795008
"838","Chum","Willapa Bay",1977,40200,60288,46.3733,123.9575,"South",1978,0.235254207736385,0.441986189349588,1,0.441986189349588,0.454690823403516
"839","Chum","Willapa Bay",1978,18900,157305,46.3733,123.9575,"South",1979,1.4129870880586,-0.0790542964556014,1,-0.0790542964556014,-0.1165276201132
"840","Chum","Willapa Bay",1979,6915,40605,46.3733,123.9575,"South",1980,0.762551828055007,-0.140928543429114,1,-0.140928543429114,0.248234419776024
"841","Chum","Willapa Bay",1980,37300,49594,46.3733,123.9575,"South",1981,0.0418846301529515,0.0388543458083651,1,0.0388543458083651,-0.185948754756107
"842","Chum","Willapa Bay",1981,22120,56762,46.3733,123.9575,"South",1982,0.317380319961616,-0.55647808006798,1,-0.55647808006798,-0.748585625927798
"843","Chum","Willapa Bay",1982,66889,112546,46.3733,123.9575,"South",1983,1.02195835374828,0.921967505889689,1,0.921967505889689,1.2048194712348
"844","Chum","Willapa Bay",1983,20871,41943,46.3733,123.9575,"South",1984,0.04151458457562,-0.254213423320688,1,-0.254213423320688,-0.578845907077748
"845","Chum","Willapa Bay",1984,42635,250649,46.3733,123.9575,"South",1985,1.66264422283399,-0.578545071219149,1,-0.578545071219149,-0.290350178064062
"846","Chum","Willapa Bay",1985,52703,16457,46.3733,123.9575,"South",1986,-1.01928876154566,-0.425526656827793,1,-0.425526656827793,-0.069810372168214
"847","Chum","Willapa Bay",1986,34040,34130,46.3733,123.9575,"South",1987,-0.322391058400902,-0.0550497975223061,1,-0.0550497975223061,0.179633774351838
"848","Chum","Willapa Bay",1987,31884,45389,46.3733,123.9575,"South",1988,-0.0261229239463963,-0.408348476448485,1,-0.408348476448485,-0.0136082354237594
"849","Chum","Willapa Bay",1988,61947,136550,46.3733,123.9575,"South",1989,1.16767449206958,0.00994141752157936,2,0.00994141752157936,0.597119415581411
"850","Chum","Willapa Bay",1989,17056,21186,46.3733,123.9575,"South",1990,-0.535604278140745,0.333455595129096,2,0.333455595129096,0.400517643564952
"851","Chum","Willapa Bay",1990,17762,26881,46.3733,123.9575,"South",1991,-0.320317581254635,-0.554824042676494,2,-0.554824042676494,-0.6258414050752
"852","Chum","Willapa Bay",1991,33959,22961,46.3733,123.9575,"South",1992,-0.718426715336995,0.879924595428451,2,0.879924595428451,1.63728841253977
"853","Chum","Willapa Bay",1992,37068,27331,46.3733,123.9575,"South",1993,-0.55356277859699,0.455727811372209,2,0.455727811372209,1.17469676349299
"854","Chum","Willapa Bay",1993,31017,26297,46.3733,123.9575,"South",1994,-0.566187480662332,0.924163695798707,2,0.924163695798707,0.535862661678314
"855","Chum","Willapa Bay",1994,30526,78988,46.3733,123.9575,"South",1995,0.537253985661712,1.11133811940269,2,1.11133811940269,1.31778828509014
"856","Chum","Willapa Bay",1995,24695,17741,46.3733,123.9575,"South",1996,-0.890925809822868,0.273550559426812,2,0.273550559426812,0.185877106092128
"857","Chum","Willapa Bay",1996,20011,49863,46.3733,123.9575,"South",1997,0.234918436289165,1.21179191890044,2,1.21179191890044,1.47488695564849
"858","Chum","Willapa Bay",1997,33314,50376,46.3733,123.9575,"South",1998,0.0702354524217533,1.25219019431937,2,1.25219019431937,1.26264831041899
"859","Chum","Willapa Bay",1998,65101,60487,46.3733,123.9575,"South",1999,0.383123450694506,-0.642040114387248,2,-0.642040114387248,-0.916469150599208
"860","Chum","Willapa Bay",1999,24512,131968,46.3733,123.9575,"South",2000,1.11858802317416,0.215379132644417,2,0.215379132644417,0.570782233312525
"861","Chum","Willapa Bay",2000,40030,99668,46.3733,123.9575,"South",2001,0.737925474491114,-0.298800917968447,2,-0.298800917968447,-0.53765850517014
"862","Chum","Willapa Bay",2001,29389,32968,46.3733,123.9575,"South",2002,-0.327159441082878,-0.655633287086406,2,-0.655633287086406,-0.678965530419235
"863","Chum","Willapa Bay",2002,59243,24678,46.3733,123.9575,"South",2003,-0.566520229318447,0.798762742745609,2,0.798762742745609,0.779809116325101
"864","Chum","Willapa Bay",2003,47347,17352,46.3733,123.9575,"South",2004,-0.993949545238185,0.840622399517176,2,0.840622399517176,1.43906622796997
"865","Chum","Willapa Bay",2004,84021,13158,46.3733,123.9575,"South",2005,-0.921270176436726,0.501512716607799,2,0.501512716607799,1.19165513316115
"866","Chum","Willapa Bay",2005,11924,8486,46.3733,123.9575,"South",2006,-1.22172772635041,-0.0060442558641496,2,-0.0060442558641496,0.0632677081335877
"867","Chum","Grays Harbour",1969,11150,46156,46.95083,124.0497,"South",1970,0.753817690070521,-0.76642383121599,1,-0.76642383121599,-0.808270136193492
"868","Chum","Grays Harbour",1970,15700,39290,46.95083,124.0497,"South",1971,0.393704159561692,-1.07508716905887,1,-1.07508716905887,-1.56406571019714
"869","Chum","Grays Harbour",1971,10250,16839,46.95083,124.0497,"South",1972,-0.198668131549649,-1.11392063760827,1,-1.11392063760827,-0.724539090931671
"870","Chum","Grays Harbour",1972,8000,48667,46.95083,124.0497,"South",1973,1.03967590196452,-0.847930195511002,1,-0.847930195511002,-0.492509600385222
"871","Chum","Grays Harbour",1973,12350,7510,46.95083,124.0497,"South",1974,-1.12643267233687,-0.856172079984119,1,-0.856172079984119,-0.69985051180684
"872","Chum","Grays Harbour",1974,8300,43044,46.95083,124.0497,"South",1975,0.889523019927322,-0.872268647926934,1,-0.872268647926934,-0.878382967827044
"873","Chum","Grays Harbour",1975,11750,2178,46.95083,124.0497,"South",1976,-2.33333714127675,-0.817312313046485,1,-0.817312313046485,-0.996347607393509
"874","Chum","Grays Harbour",1976,11650,22333,46.95083,124.0497,"South",1977,-0.000278174997126734,0.0427258573997058,1,0.0427258573997058,-0.373588455280637
"875","Chum","Grays Harbour",1977,21000,56898,46.95083,124.0497,"South",1978,0.639895768151193,0.433951410656605,1,0.433951410656605,0.452406653679956
"876","Chum","Grays Harbour",1978,11000,100065,46.95083,124.0497,"South",1979,1.53643521413584,-0.102953885652918,1,-0.102953885652918,-0.120297274714908
"877","Chum","Grays Harbour",1980,24700,32665,46.95083,124.0497,"South",1981,0.0390785153806812,-0.00167011423711828,1,-0.00167011423711828,-0.187320511469728
"878","Chum","Grays Harbour",1981,18050,56232,46.95083,124.0497,"South",1982,0.686677306560782,-0.569537762503831,1,-0.569537762503831,-0.772869642054091
"879","Chum","Grays Harbour",1982,35100,75031,46.95083,124.0497,"South",1983,0.846511224466994,0.887934406780508,1,0.887934406780508,1.21498950651791
"880","Chum","Grays Harbour",1983,21000,19314,46.95083,124.0497,"South",1984,-0.440534201433726,-0.293302524108928,1,-0.293302524108928,-0.598519543821417
"881","Chum","Grays Harbour",1984,23700,193488,46.95083,124.0497,"South",1985,1.8278532873597,-0.54817905385248,1,-0.54817905385248,-0.270981334550138
"882","Chum","Grays Harbour",1985,31300,10371,46.95083,124.0497,"South",1986,-1.13735970547398,-0.394353314542886,1,-0.394353314542886,-0.0974193036706739
"883","Chum","Grays Harbour",1986,19550,13888,46.95083,124.0497,"South",1987,-0.74441600165126,-0.0475777899141565,1,-0.0475777899141565,0.165617769924445
"884","Chum","Grays Harbour",1987,9475,34257,46.95083,124.0497,"South",1988,0.5657609403711,-0.415360556878719,1,-0.415360556878719,-0.041624973328485
"885","Chum","Grays Harbour",1988,62175,108438,46.95083,124.0497,"South",1989,1.49494469825869,0.0763740178571033,2,0.0763740178571033,0.622498399560917
"886","Chum","Grays Harbour",1989,9080,25044,46.95083,124.0497,"South",1990,0.282658276867538,0.373853975118887,2,0.373853975118887,0.452026191021036
"887","Chum","Grays Harbour",1990,8972,24951,46.95083,124.0497,"South",1991,0.287505283465858,-0.466669925116925,2,-0.466669925116925,-0.489688033594766
"888","Chum","Grays Harbour",1991,17936,9412,46.95083,124.0497,"South",1992,-1.09807437552872,0.843327438411504,2,0.843327438411504,1.54125284192611
"889","Chum","Grays Harbour",1992,38300,21441,46.95083,124.0497,"South",1993,-0.392646724967877,0.519886350479667,2,0.519886350479667,1.21612101988926
"890","Chum","Grays Harbour",1993,21059,18391,46.95083,124.0497,"South",1994,-0.490452172670249,0.968449405781733,2,0.968449405781733,0.625537951709021
"891","Chum","Grays Harbour",1994,24592,32484,46.95083,124.0497,"South",1995,0.0345058713173079,1.12582432045943,2,1.12582432045943,1.34235525181421
"892","Chum","Grays Harbour",1995,12616,7539,46.95083,124.0497,"South",1996,-1.13551875389987,0.223303354564165,2,0.223303354564165,0.135493070204433
"893","Chum","Grays Harbour",1996,12413,16322,46.95083,124.0497,"South",1997,-0.353260215259056,1.12418289170804,2,1.12418289170804,1.36902899944408
"894","Chum","Grays Harbour",1997,13456,25762,46.95083,124.0497,"South",1998,0.0552633734963959,1.27583061086674,2,1.27583061086674,1.30807378828979
"895","Chum","Grays Harbour",1998,35188,36167,46.95083,124.0497,"South",1999,0.117021876960461,-0.622859398917121,2,-0.622859398917121,-0.862247339223292
"896","Chum","Grays Harbour",1999,12260,81679,46.95083,124.0497,"South",2000,1.26461109781159,0.212681659288783,2,0.212681659288783,0.56078741344248
"897","Chum","Grays Harbour",2000,8936,29121,46.95083,124.0497,"South",2001,0.444938769190954,-0.265991470669249,2,-0.265991470669249,-0.50972975205772
"898","Chum","Grays Harbour",2001,24898,22854,46.95083,124.0497,"South",2002,-0.319853710960894,-0.586945224195712,2,-0.586945224195712,-0.623375851562051
"899","Chum","Grays Harbour",2002,56175,16856,46.95083,124.0497,"South",2003,-0.453834536287111,0.869762018244623,2,0.869762018244623,0.855736541997346
"900","Chum","Grays Harbour",2003,37947,9195,46.95083,124.0497,"South",2004,-1.24113945380766,0.876531381833205,2,0.876531381833205,1.48986589021221
"901","Chum","Grays Harbour",2004,17115,6434,46.95083,124.0497,"South",2005,-1.45744138319612,0.589354773466377,2,0.589354773466377,1.27539416267694
"902","Chum","Grays Harbour",2005,13058,18156,46.95083,124.0497,"South",2006,-0.277134920022216,0.0272687550495122,2,0.0272687550495122,0.0997990163245892
"903","Chum","S Sound Fall",1968,46975,327937,47.042,122.835,"South",1969,0.546884409060065,-1.01706474143028,1,-1.01706474143028,-0.706852787863609
"904","Chum","S Sound Fall",1969,35602,151088,47.042,122.835,"South",1970,0.004756754778647,-0.760883388834757,1,-0.760883388834757,-0.815940553096517
"905","Chum","S Sound Fall",1970,41655,177181,47.042,122.835,"South",1971,0.0306679193876131,-1.06379975572206,1,-1.06379975572206,-1.55994476366342
"906","Chum","S Sound Fall",1971,43698,101659,47.042,122.835,"South",1972,-0.564788078637271,-1.10716948009258,1,-1.10716948009258,-0.710513980315474
"907","Chum","S Sound Fall",1972,65211,101964,47.042,122.835,"South",1973,-0.878165239321326,-0.862479171119485,1,-0.862479171119485,-0.505062764293025
"908","Chum","S Sound Fall",1973,55301,293524,47.042,122.835,"South",1974,0.305338470419532,-0.861185325899851,1,-0.861185325899851,-0.706882612367593
"909","Chum","S Sound Fall",1974,99537,296198,47.042,122.835,"South",1975,-0.10070341902389,-0.869014377197758,1,-0.869014377197758,-0.884241462490335
"910","Chum","S Sound Fall",1975,31104,100749,47.042,122.835,"South",1976,-0.282961152537229,-0.803182358392131,1,-0.803182358392131,-0.991186865014627
"911","Chum","S Sound Fall",1976,53313,62192,47.042,122.835,"South",1977,-1.21754180259049,0.0373397437268421,1,0.0373397437268421,-0.378917445903109
"912","Chum","S Sound Fall",1977,54084,379119,47.042,122.835,"South",1978,0.578732545742173,0.438541205496845,1,0.438541205496845,0.453151117051456
"913","Chum","S Sound Fall",1978,105465,107106,47.042,122.835,"South",1979,-1.15262868629012,-0.0995918803968178,1,-0.0995918803968178,-0.123126329438868
"914","Chum","S Sound Fall",1979,18750,233700,47.042,122.835,"South",1980,1.01637689235931,-0.161533157397295,1,-0.161533157397295,0.232422857675361
"915","Chum","S Sound Fall",1980,85454,102442,47.042,122.835,"South",1981,-1.06484146455568,0.00578601405531608,1,0.00578601405531608,-0.196630650822091
"916","Chum","S Sound Fall",1981,43268,313764,47.042,122.835,"South",1982,0.570439915661266,-0.562464556395775,1,-0.562464556395775,-0.763005918403194
"917","Chum","S Sound Fall",1982,31149,212998,47.042,122.835,"South",1983,0.464419243792611,0.900747128858277,1,0.900747128858277,1.21381709861449
"918","Chum","S Sound Fall",1983,36686,237140,47.042,122.835,"South",1984,0.429781827559008,-0.278588943091223,1,-0.278588943091223,-0.588589931521928
"919","Chum","S Sound Fall",1984,73317,452560,47.042,122.835,"South",1985,0.526604045193941,-0.553264204824113,1,-0.553264204824113,-0.271076950491352
"920","Chum","S Sound Fall",1985,99351,176063,47.042,122.835,"South",1986,-0.619745134775883,-0.413884484089508,1,-0.413884484089508,-0.0879860306555997
"921","Chum","S Sound Fall",1986,89809,325907,47.042,122.835,"South",1987,0.0597619163043724,-0.0577672730483903,1,-0.0577672730483903,0.170763548682223
"922","Chum","S Sound Fall",1987,153538,144860,47.042,122.835,"South",1988,-1.03864744672523,-0.416859415483276,1,-0.416859415483276,-0.0287789875890014
"923","Chum","S Sound Fall",1988,93893,520249,47.042,122.835,"South",1989,0.498924268328081,0.0569755793395701,2,0.0569755793395701,0.621919557505301
"924","Chum","S Sound Fall",1989,47908,158982,47.042,122.835,"South",1990,-0.193172113767735,0.35721715893873,2,0.35721715893873,0.427072141716545
"925","Chum","S Sound Fall",1990,106807,529139,47.042,122.835,"South",1991,0.4373962081228,-0.505325630607276,2,-0.505325630607276,-0.54818281345767
"926","Chum","S Sound Fall",1991,82943,193974,47.042,122.835,"South",1992,-0.406388522349651,0.857669110212377,2,0.857669110212377,1.57834671901163
"927","Chum","S Sound Fall",1992,138805,735924,47.042,122.835,"South",1993,0.630095196104644,0.5027152609163,2,0.5027152609163,1.21147062592452
"928","Chum","S Sound Fall",1993,133691,133065,47.042,122.835,"South",1994,-1.06261203978996,0.945568764553838,2,0.945568764553838,0.586063455501213
"929","Chum","S Sound Fall",1994,237123,299491,47.042,122.835,"South",1995,-0.420777282514025,1.12384697366057,2,1.12384697366057,1.3399042328038
"930","Chum","S Sound Fall",1995,200592,457066,47.042,122.835,"South",1996,0.0267125480117275,0.241563242267478,2,0.241563242267478,0.157661320357935
"931","Chum","S Sound Fall",1996,329074,263613,47.042,122.835,"South",1997,-0.51725101634484,1.15770117409939,2,1.15770117409939,1.40939808145502
"932","Chum","S Sound Fall",1997,69872,395768,47.042,122.835,"South",1998,0.42719551905039,1.27071411970831,2,1.27071411970831,1.29223543722784
"933","Chum","S Sound Fall",1998,367456,951197,47.042,122.835,"South",1999,0.805450119470572,-0.62212652164682,2,-0.62212652164682,-0.86888006744017
"934","Chum","S Sound Fall",1999,149638,805864,47.042,122.835,"South",2000,0.688009367937159,0.220542899734722,2,0.220542899734722,0.571654381634599
